gesture_name,capture_number,handedness,score,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
pointing,87,-1,0.995156229,0.181184351,0.767216384,2.96E-08,0.23025696,0.749153912,-0.021481818,0.288983971,0.698030233,-0.03404979,0.301879346,0.626560092,-0.046633355,0.272748262,0.577231109,-0.059326183,0.283609778,0.536835015,-0.018725356,0.310746878,0.466314614,-0.041248135,0.325731248,0.414723098,-0.053470161,0.33763814,0.362153292,-0.062246256,0.242845848,0.492942572,-0.021481054,0.25238499,0.505621016,-0.058138169,0.23943527,0.60754478,-0.066089161,0.231450051,0.652278125,-0.061998714,0.200765282,0.484920204,-0.026684379,0.206184864,0.536192834,-0.064480908,0.202023923,0.631507277,-0.059845947,0.19999525,0.665991366,-0.046770032,0.15613839,0.497191429,-0.033689216,0.162169501,0.565130711,-0.05897776,0.169181973,0.643321812,-0.055831134,0.174959272,0.669190288,-0.046397377
pointing,88,-1,0.993450463,0.172080636,0.759042263,6.57E-08,0.219756812,0.752232313,-0.024679281,0.277476221,0.718304873,-0.040164787,0.298622578,0.654133618,-0.055301659,0.276347369,0.599647284,-0.070512846,0.285448968,0.548431456,-0.020939333,0.317877203,0.493399531,-0.046946026,0.340256512,0.448584288,-0.062532678,0.359894156,0.406098276,-0.07269235,0.248905048,0.495522797,-0.02266497,0.259941578,0.520247579,-0.061778918,0.240126282,0.618632257,-0.07120768,0.228228599,0.664260387,-0.067448132,0.207992181,0.480437249,-0.027278645,0.213188782,0.54183054,-0.06694074,0.20154047,0.633035302,-0.062421281,0.195308983,0.668843269,-0.048596952,0.164276883,0.48783958,-0.034085471,0.168251678,0.560902774,-0.061149113,0.168291673,0.639284134,-0.058060005,0.169544965,0.666868508,-0.047880843
pointing,89,-1,0.997300863,0.228615418,0.867039561,8.03E-08,0.270705134,0.84091258,-0.024107052,0.317509204,0.780070245,-0.039361212,0.310793102,0.725621045,-0.053787597,0.275551289,0.692513645,-0.068390697,0.290713012,0.624646544,-0.022301378,0.297545135,0.533054948,-0.045827381,0.300316274,0.473479092,-0.059734225,0.300078183,0.415479898,-0.069575071,0.248617157,0.622018456,-0.024945423,0.25786972,0.57901907,-0.062628634,0.264587671,0.684593439,-0.071840294,0.266015768,0.735349596,-0.068733916,0.209068626,0.639616013,-0.029721554,0.214599177,0.612676144,-0.071421519,0.228298888,0.719118118,-0.063235484,0.232397318,0.765796423,-0.046583068,0.167511404,0.672725141,-0.035613757,0.177092344,0.658907533,-0.06569434,0.195362866,0.737391174,-0.056829114,0.201732635,0.771554112,-0.042448737
pointing,90,-1,0.995155632,0.242701933,0.839709222,1.03E-07,0.284317493,0.81136775,-0.024760028,0.329160959,0.753899217,-0.042303614,0.322908342,0.705844522,-0.058663197,0.290718526,0.678371608,-0.074103124,0.302372992,0.580878735,-0.028399179,0.304433942,0.48683548,-0.052275993,0.304592222,0.424678564,-0.065483332,0.301844358,0.364584923,-0.075394385,0.257476181,0.567360938,-0.030831855,0.271371901,0.578359544,-0.063758008,0.279167682,0.674524844,-0.06988395,0.27767393,0.704304874,-0.067275867,0.218096569,0.587110817,-0.035802644,0.234146073,0.638287425,-0.07092388,0.246063635,0.720882416,-0.064579748,0.245701492,0.733834445,-0.052908491,0.179917023,0.622846067,-0.04287475,0.198726863,0.677038074,-0.065948494,0.216273189,0.739623666,-0.059697825,0.219787613,0.746539474,-0.049834009
pointing,91,-1,0.992918015,0.235108152,0.953021765,9.55E-08,0.279692113,0.930846989,-0.026207222,0.32002902,0.872944057,-0.040600564,0.324439466,0.831165552,-0.054557279,0.299508691,0.810659885,-0.06860739,0.295966953,0.694118381,-0.020264752,0.300344706,0.604956686,-0.042257693,0.301664472,0.546860456,-0.055549648,0.302467495,0.492558002,-0.06428273,0.252908081,0.686382532,-0.02202804,0.255843371,0.655229867,-0.060007717,0.263721228,0.745151162,-0.070938393,0.269971967,0.81051147,-0.067387648,0.21182853,0.704811573,-0.026536202,0.22044602,0.722230554,-0.065804064,0.232946008,0.816397488,-0.064242452,0.240991652,0.87277633,-0.050935723,0.174011588,0.739667952,-0.033072546,0.182934597,0.764352679,-0.059799287,0.198838204,0.839686811,-0.056349132,0.210746139,0.882643938,-0.045318522
pointing,92,-1,0.990699828,0.234862804,0.965866327,1.03E-07,0.27717039,0.938565135,-0.030716699,0.320171595,0.875278711,-0.046695381,0.319108665,0.834648669,-0.060817506,0.291273504,0.82289654,-0.074243873,0.290911734,0.701480865,-0.026809692,0.293965071,0.61260289,-0.052977871,0.292372614,0.554452062,-0.067502499,0.291012496,0.49832204,-0.07729838,0.2459113,0.688374758,-0.026215833,0.244970858,0.672664523,-0.069634251,0.253164023,0.771046102,-0.080689527,0.261654794,0.831417799,-0.076372609,0.204931438,0.703336656,-0.029154623,0.206959009,0.747794449,-0.070522539,0.222412542,0.838194013,-0.069858797,0.235556349,0.878978133,-0.057656538,0.168151513,0.736733139,-0.034926955,0.173379272,0.799625516,-0.06235195,0.192053944,0.87205112,-0.062781401,0.208392531,0.896976054,-0.055264581
pointing,93,-1,0.990689337,0.231793433,0.964558959,1.39E-07,0.275164485,0.931401372,-0.029650798,0.318162411,0.867467642,-0.046318419,0.315641642,0.829299927,-0.061436914,0.285767853,0.825417936,-0.075940676,0.286289752,0.694851458,-0.027485209,0.289740145,0.607189596,-0.054249901,0.288649678,0.547675788,-0.069427148,0.287383169,0.489908904,-0.079912633,0.240621045,0.683313966,-0.028359724,0.241341412,0.670499861,-0.071245909,0.251812011,0.766424239,-0.082704045,0.260877132,0.824097514,-0.079253562,0.199443996,0.700673699,-0.03256676,0.205570415,0.750978708,-0.073382899,0.222182378,0.840336442,-0.072622366,0.234633952,0.877848864,-0.060712919,0.162677795,0.737093568,-0.039645337,0.171741441,0.805828512,-0.065957062,0.191721499,0.874887586,-0.065828726,0.207478732,0.895366669,-0.058286525
pointing,94,-1,0.988427341,0.231714204,0.970155656,1.33E-07,0.274931878,0.937003851,-0.029135751,0.318060696,0.873218477,-0.045018274,0.318083495,0.834310651,-0.059459832,0.292329401,0.824892998,-0.072995119,0.290234357,0.702855349,-0.025139857,0.293129772,0.61474967,-0.05052365,0.292609394,0.55505693,-0.064084716,0.29175666,0.497360706,-0.073446989,0.244979769,0.687222958,-0.025602158,0.24698028,0.672412992,-0.066265784,0.257175684,0.768517852,-0.075697936,0.265446246,0.822657764,-0.071024179,0.203821868,0.700767577,-0.029597862,0.211217374,0.750857592,-0.069249302,0.226672262,0.84009707,-0.067593083,0.237984762,0.87419194,-0.055298615,0.166435331,0.732724011,-0.036445517,0.175960019,0.799977362,-0.062141564,0.195012629,0.869765103,-0.061756063,0.209898308,0.889017224,-0.054209024
pointing,95,-1,0.988666177,0.240093037,0.943541884,9.15E-08,0.283145219,0.919735789,-0.028566748,0.324123204,0.863735259,-0.043887023,0.328669667,0.818188906,-0.057775404,0.305943012,0.78807503,-0.070423372,0.299456209,0.678598464,-0.024629064,0.303892672,0.590871155,-0.049385272,0.303743482,0.531094432,-0.062887914,0.303332239,0.474851727,-0.071895361,0.254636407,0.657508194,-0.024385249,0.256942391,0.651714087,-0.064266071,0.264542818,0.744782269,-0.074270666,0.270740598,0.803006351,-0.069923833,0.212943941,0.670768559,-0.027488835,0.217771873,0.733444512,-0.064402871,0.230491236,0.815574288,-0.063331477,0.240801305,0.849357724,-0.052118454,0.176303372,0.703414798,-0.033570629,0.182895407,0.781023145,-0.05676496,0.199505657,0.846801937,-0.056830999,0.213647828,0.865473211,-0.049855795
pointing,96,-1,0.984551966,0.232539818,0.90986675,1.50E-07,0.27333644,0.885255754,-0.032907289,0.311570168,0.839958429,-0.054368135,0.324846804,0.80019474,-0.074104451,0.309917003,0.766630709,-0.091866896,0.293937117,0.650551617,-0.035139181,0.296963125,0.558506846,-0.064198814,0.295904964,0.496096075,-0.080377258,0.293411404,0.435903132,-0.091447212,0.248259887,0.632462442,-0.035096969,0.252007276,0.623052001,-0.076416671,0.261388749,0.713939428,-0.086190231,0.267445326,0.76131475,-0.082930043,0.206148297,0.646422148,-0.038717087,0.216135502,0.707221866,-0.076081097,0.229501694,0.786555171,-0.072034962,0.237358987,0.809521079,-0.059955221,0.169849411,0.679171205,-0.045989059,0.182137415,0.751128316,-0.068408333,0.198233977,0.811762929,-0.065746613,0.208522707,0.821486294,-0.057695404
