gesture_name,capture_number,handedness,score,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
thumbs_up,44,1,0.996918619,0.774197161,0.63288933,-2.50E-07,0.755259633,0.555009782,-0.029445317,0.744869113,0.473274767,-0.046114292,0.740219355,0.408734679,-0.057463318,0.751241326,0.346138149,-0.064221188,0.805486858,0.48382315,-0.045008201,0.725312054,0.506302953,-0.069670163,0.724496901,0.526174307,-0.082234628,0.748017371,0.529156625,-0.089356028,0.817178965,0.551935375,-0.042719148,0.719605386,0.578607857,-0.062431563,0.729739964,0.584319592,-0.06399744,0.757341981,0.579059362,-0.065321401,0.816612065,0.621168137,-0.043397356,0.724250793,0.63813144,-0.063585266,0.735340118,0.635037899,-0.053800158,0.760437071,0.624980092,-0.045167111,0.808126926,0.682008862,-0.047739428,0.736411929,0.687744379,-0.068191849,0.744013965,0.678884029,-0.067916006,0.766687572,0.668709576,-0.063836135
thumbs_up,45,1,0.99790585,0.802050471,0.684299171,-3.80E-07,0.781832993,0.594229639,-0.034245573,0.779788494,0.498322725,-0.051755223,0.782714903,0.432388067,-0.063296422,0.794050395,0.368221641,-0.069938473,0.856859028,0.520234406,-0.046736743,0.774179101,0.543458402,-0.072382472,0.764284611,0.56848377,-0.085431524,0.785204887,0.573411226,-0.093381464,0.868060827,0.592817187,-0.043263517,0.768451691,0.621050656,-0.064479671,0.76795274,0.628120363,-0.066440858,0.793388188,0.622672319,-0.067874976,0.865431905,0.666019261,-0.043332629,0.771613717,0.682514131,-0.064734347,0.77292335,0.68026042,-0.054144792,0.79507333,0.673146784,-0.0450125,0.854833305,0.72978574,-0.047627073,0.782731473,0.731541097,-0.068342336,0.782346547,0.723494947,-0.066741489,0.800819755,0.717055321,-0.061707679
thumbs_up,46,1,0.996892393,0.800869882,0.723631918,-5.73E-07,0.779827535,0.624779165,-0.039702985,0.787563503,0.522552192,-0.057543553,0.799287677,0.454146802,-0.068770371,0.815206885,0.385278821,-0.074941374,0.866765141,0.546781659,-0.049426839,0.791788042,0.577947021,-0.075852506,0.767590046,0.601697385,-0.087718382,0.781574249,0.604643226,-0.095514789,0.882011056,0.62493062,-0.044316541,0.787437916,0.660528839,-0.067889281,0.765436172,0.662016571,-0.070899844,0.782915771,0.651061416,-0.073224291,0.880194604,0.703174114,-0.043173984,0.78980124,0.725533009,-0.069327265,0.769875109,0.717014313,-0.061810143,0.784398496,0.705043137,-0.054839931,0.871016026,0.769894361,-0.046315242,0.801955163,0.780313492,-0.069698289,0.78167522,0.76484704,-0.069353163,0.786064506,0.750622511,-0.065652631
thumbs_up,47,1,0.996158779,0.791687071,0.718475223,-5.04E-07,0.772188067,0.623456657,-0.039693363,0.775067627,0.525662899,-0.059774194,0.783890307,0.458479702,-0.072692163,0.802218497,0.393683076,-0.080732457,0.84847796,0.558438301,-0.056916304,0.76937902,0.587374926,-0.082134537,0.753801167,0.603866279,-0.094016209,0.77145052,0.605676055,-0.102513932,0.862723589,0.637531281,-0.051342994,0.764779031,0.670693696,-0.072504491,0.753021955,0.666372061,-0.075143047,0.770554364,0.655958176,-0.078728512,0.86144948,0.71543771,-0.048772924,0.768050075,0.73571378,-0.072054312,0.756680846,0.72560823,-0.063350268,0.772656798,0.714993715,-0.056824844,0.852341294,0.782619715,-0.050600599,0.782751381,0.793538451,-0.072792739,0.770166874,0.778790116,-0.071948618,0.777756989,0.766365051,-0.068638399
thumbs_up,48,1,0.994197845,0.770003259,0.710931778,-3.73E-07,0.750352263,0.615924895,-0.037406065,0.750856876,0.519901633,-0.057950407,0.754460752,0.452950716,-0.071359321,0.766424954,0.382967532,-0.079780474,0.82410562,0.550735414,-0.055184115,0.736595809,0.577084422,-0.080294549,0.731242537,0.591805041,-0.093721978,0.755672932,0.594857752,-0.103313625,0.836883008,0.629402876,-0.050300565,0.730152488,0.659655273,-0.068816833,0.735481799,0.654120564,-0.070068963,0.762991071,0.645735919,-0.072992049,0.833836734,0.707518458,-0.04827787,0.734123945,0.723614037,-0.067425594,0.737680078,0.712232292,-0.054011248,0.762571275,0.701866865,-0.044531159,0.822925091,0.775544643,-0.05112562,0.746896446,0.779029906,-0.071876585,0.748634577,0.765689969,-0.069354497,0.769895554,0.756379068,-0.064349689
thumbs_up,49,1,0.993936777,0.740159035,0.692793548,-2.65E-07,0.725388348,0.598300815,-0.031896129,0.722538173,0.502789438,-0.04925485,0.72358644,0.428680837,-0.060300067,0.736254454,0.360279441,-0.065930463,0.785456479,0.537173986,-0.051056128,0.692240357,0.538731515,-0.077139758,0.69583118,0.568681896,-0.088775836,0.724588513,0.581825733,-0.094838016,0.79135561,0.610087812,-0.048574194,0.68067205,0.618956089,-0.069509067,0.698115289,0.632735312,-0.070640303,0.730127096,0.635367572,-0.072294481,0.785385072,0.683986187,-0.049075335,0.682117581,0.689643979,-0.069107905,0.699696362,0.692648172,-0.058410868,0.728773892,0.689085066,-0.049948502,0.772109926,0.752905369,-0.053694371,0.694511116,0.751909971,-0.073813505,0.70771426,0.747913361,-0.073345341,0.734860539,0.743639171,-0.069660082
thumbs_up,50,1,0.991370857,0.702544689,0.646120191,-3.16E-07,0.686957061,0.561184645,-0.033954315,0.686299205,0.471973538,-0.050817057,0.692237556,0.404153705,-0.06159972,0.707076371,0.336431682,-0.067396343,0.742123723,0.506217659,-0.047164049,0.655955553,0.505354881,-0.073866427,0.651484311,0.535518825,-0.086202942,0.676558137,0.547658145,-0.092853099,0.748666346,0.577268243,-0.043550923,0.645922184,0.583629251,-0.064349495,0.655764461,0.598148823,-0.065210231,0.68619442,0.598637044,-0.066352412,0.743006766,0.64935869,-0.043712113,0.645955443,0.652397573,-0.06473799,0.658001363,0.655299962,-0.053821951,0.686285079,0.652655303,-0.044908728,0.732336402,0.715302348,-0.048069112,0.655910552,0.712086678,-0.067617893,0.666936338,0.706538618,-0.066228949,0.694304824,0.701969266,-0.062109001
thumbs_up,51,1,0.987201691,0.686365724,0.638778031,-3.13E-07,0.673712969,0.560011744,-0.032245189,0.674571097,0.473078251,-0.04956568,0.675695598,0.405542254,-0.061544321,0.683947384,0.336384982,-0.068827882,0.726626217,0.499130338,-0.046000473,0.645822227,0.505367637,-0.075391442,0.642588675,0.53560698,-0.092087738,0.668399215,0.546481192,-0.102225214,0.734794259,0.568740606,-0.043532107,0.635952353,0.579247177,-0.066869192,0.644369006,0.595297754,-0.070108049,0.674679339,0.595471561,-0.072639704,0.731012404,0.641101956,-0.044726327,0.638272703,0.645893931,-0.0673742,0.647937179,0.652467787,-0.05653739,0.675835252,0.650236487,-0.047466125,0.722629607,0.70720464,-0.050157674,0.648665428,0.705786943,-0.070064284,0.657174945,0.704827189,-0.068198211,0.683447719,0.702370524,-0.063862167
thumbs_up,52,1,0.994280756,0.707256138,0.639990985,-2.89E-07,0.694307029,0.564745247,-0.030093547,0.690475404,0.480018079,-0.045764882,0.688158572,0.413317055,-0.056123737,0.695294023,0.350247532,-0.061213061,0.743706703,0.498756111,-0.041804504,0.662420809,0.504890025,-0.068570346,0.658655941,0.537109673,-0.08162836,0.68318212,0.547669411,-0.088838287,0.751635849,0.565952659,-0.039347738,0.653548717,0.577862561,-0.061591521,0.66172564,0.595852494,-0.063461602,0.691577196,0.593936682,-0.064343646,0.747867525,0.635884821,-0.040487766,0.656231403,0.644138992,-0.061727218,0.666038513,0.649619639,-0.051118195,0.692831218,0.643124402,-0.041810125,0.739346683,0.699632406,-0.04544745,0.66659236,0.700695217,-0.063686751,0.675611615,0.697162807,-0.061891779,0.701686859,0.689538836,-0.057397544
thumbs_up,53,1,0.997236788,0.748961091,0.64718008,-2.82E-07,0.729570389,0.565775573,-0.027957346,0.719177067,0.480200469,-0.042629134,0.713230968,0.413096577,-0.052283943,0.717429101,0.350476503,-0.057184294,0.778485954,0.482356787,-0.041068107,0.698240042,0.497568637,-0.065067507,0.692623138,0.530992806,-0.075562648,0.71367681,0.538812637,-0.081223659,0.788495004,0.54860723,-0.039586447,0.691257477,0.568904877,-0.060598329,0.695216835,0.590117157,-0.061958577,0.720568895,0.588084102,-0.062688768,0.786578476,0.618385077,-0.041314974,0.694987953,0.635054171,-0.06183495,0.701869667,0.642315567,-0.052860409,0.724610806,0.63656956,-0.044956483,0.778112173,0.68165493,-0.046283025,0.707450628,0.688967705,-0.064656861,0.71259141,0.684640527,-0.06407591,0.733927429,0.676243544,-0.060457449
