gesture_name,capture_number,handedness,score,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
ok_sign,40,1,0.990078866,0.461095989,0.689208031,-1.98E-07,0.420934141,0.658321917,-0.004694817,0.393612772,0.612856209,-0.010929433,0.370649308,0.582449853,-0.020726841,0.361920476,0.543526947,-0.029312812,0.425437689,0.503058672,0.011213046,0.398178995,0.466823488,-0.013230913,0.375411481,0.486081153,-0.036859486,0.362159729,0.518918991,-0.04841245,0.434625745,0.488520682,0.004980328,0.420214713,0.414534122,-0.00916557,0.396141082,0.388782918,-0.019717637,0.373586625,0.378558159,-0.023918504,0.44786936,0.485811472,-0.005604982,0.43332091,0.406502604,-0.015400104,0.413037598,0.370509386,-0.017158091,0.394865692,0.349812508,-0.014985199,0.458606929,0.498055518,-0.018203747,0.452068746,0.430316985,-0.022917721,0.43881315,0.390785873,-0.02071848,0.424990237,0.360860437,-0.016304338
ok_sign,41,1,0.991495967,0.453582644,0.701154113,-2.43E-07,0.409747928,0.668074012,-0.000687529,0.383203506,0.623779595,-0.004098534,0.360512078,0.59418273,-0.012135244,0.347862542,0.55397892,-0.018881654,0.407747239,0.514552355,0.020098109,0.382624656,0.475526184,0.00077585,0.362695813,0.498024255,-0.018893939,0.353013754,0.533689141,-0.028357694,0.417039633,0.499473453,0.012168996,0.399501503,0.427997708,0.001454794,0.374003053,0.411314428,-0.007521672,0.351464272,0.407510042,-0.011164189,0.430779725,0.495966882,-0.000187062,0.415637165,0.418977559,-0.007011476,0.393642336,0.384910882,-0.009367744,0.374396145,0.365554452,-0.008696016,0.442408174,0.507572174,-0.014338784,0.435079455,0.440689862,-0.017661594,0.419630587,0.401165009,-0.016933814,0.403444916,0.372105122,-0.014434142
ok_sign,42,1,0.978843749,0.457798183,0.724239886,-3.24E-07,0.416970551,0.689742386,0.0003528,0.388735205,0.644067824,-0.003034731,0.365104079,0.615687072,-0.01132689,0.351579964,0.576422393,-0.018867761,0.415047497,0.542871118,0.017921532,0.386386395,0.504601777,-0.003217508,0.364960641,0.524467826,-0.025281204,0.353115469,0.557454288,-0.036895137,0.422391683,0.526238561,0.008990157,0.397279114,0.457613707,-0.004256094,0.368489951,0.443813741,-0.017102469,0.343870759,0.446940809,-0.023641145,0.434869587,0.520499706,-0.003717494,0.412623167,0.442312479,-0.012984966,0.386028111,0.415354073,-0.017242393,0.363054037,0.406634539,-0.017494317,0.447486609,0.528861165,-0.01789741,0.434125662,0.46226263,-0.02273716,0.413709968,0.427562743,-0.022196615,0.392705709,0.40692997,-0.019650739
ok_sign,43,1,0.989702761,0.477802634,0.735361218,-2.90E-07,0.4337475,0.703723013,0.003625364,0.407447219,0.661929607,0.000742489,0.385530591,0.634162009,-0.007703701,0.368254185,0.597396672,-0.015632134,0.438869208,0.563681126,0.022646055,0.407250464,0.527061641,0.004379354,0.382477522,0.545545459,-0.016102524,0.368353516,0.579687178,-0.02686153,0.447403759,0.54773587,0.012008822,0.419062108,0.47780323,0.002172017,0.386188596,0.463488847,-0.009242081,0.359289467,0.464221597,-0.015851511,0.455745637,0.542502582,-0.002311485,0.429610431,0.463063896,-0.009265515,0.399591506,0.438032717,-0.012971728,0.376132935,0.430834889,-0.013982249,0.45871821,0.550381958,-0.017835939,0.440422356,0.48604086,-0.020869758,0.41830793,0.457944572,-0.01918334,0.396915376,0.443229496,-0.016757391
ok_sign,44,1,0.962585926,0.510415196,0.725497603,-2.91E-07,0.467715234,0.698659599,0.00138183,0.441821128,0.651285648,-0.001454917,0.419836521,0.619722188,-0.008342412,0.404516101,0.587174535,-0.014716027,0.473916411,0.56038183,0.014505035,0.444892704,0.51654309,-0.001886454,0.42165044,0.53381604,-0.019528998,0.408003628,0.562815905,-0.029205516,0.483207285,0.545527935,0.005918723,0.455608785,0.477070063,-0.004521637,0.42432493,0.460680306,-0.016660506,0.398526728,0.457020462,-0.024308408,0.4914276,0.541770935,-0.005371383,0.465286553,0.466984749,-0.013886323,0.436251104,0.444595337,-0.01981857,0.412947267,0.436922461,-0.022658253,0.494648457,0.550627887,-0.017354377,0.473811537,0.491409302,-0.02092457,0.453896195,0.46715337,-0.019915013,0.435777843,0.454447657,-0.018513599
ok_sign,45,1,0.983178735,0.537137449,0.727048814,-2.89E-07,0.496155858,0.696667075,0.000678057,0.469013274,0.648538709,-0.002745684,0.447586089,0.618795276,-0.010540154,0.433467656,0.5854491,-0.01783495,0.496121287,0.561617196,0.014857016,0.47019732,0.518866301,-0.003543387,0.44615075,0.534586728,-0.022535766,0.430528432,0.562363088,-0.032790836,0.506176293,0.547979355,0.006033377,0.482805729,0.481656551,-0.006019131,0.450725377,0.467040002,-0.017782453,0.423434287,0.464557707,-0.024490565,0.517876267,0.545419514,-0.006027832,0.497781634,0.4717457,-0.014551165,0.469270706,0.448248386,-0.019179361,0.445052207,0.439806879,-0.020833392,0.527145982,0.555183411,-0.019237489,0.512226105,0.495226055,-0.023524918,0.492456675,0.465980947,-0.023218857,0.473185718,0.448281169,-0.021899279
ok_sign,46,1,0.980585098,0.567192614,0.722627759,-2.44E-07,0.530986726,0.69490701,-0.002546757,0.502846897,0.651806056,-0.007831613,0.480887264,0.624577761,-0.016527941,0.467743784,0.589360416,-0.024484662,0.527427733,0.560216784,0.009455488,0.502003789,0.516238511,-0.010287099,0.478234857,0.53045404,-0.029938554,0.463608295,0.556285977,-0.0402839,0.536391318,0.546595037,0.002150797,0.517072022,0.47516638,-0.011249067,0.487419039,0.463010103,-0.022159826,0.46278882,0.468066931,-0.027370356,0.548594654,0.544377685,-0.008459086,0.533296049,0.466080904,-0.017388443,0.508720636,0.440590024,-0.02041615,0.488711268,0.43087101,-0.020363843,0.560597122,0.555246651,-0.020446684,0.550846338,0.490656078,-0.025059184,0.533958197,0.45805943,-0.023946987,0.516934633,0.437085569,-0.021597063
ok_sign,47,1,0.989475787,0.593294263,0.700290024,-1.85E-07,0.554175138,0.670494199,-0.002727314,0.526309073,0.622895539,-0.008563411,0.503832281,0.591934979,-0.017808655,0.487983525,0.562681496,-0.026635777,0.54979831,0.521767557,0.009031599,0.523495376,0.482680321,-0.011419435,0.502593935,0.503735781,-0.031999879,0.491834044,0.533898354,-0.042992115,0.562952042,0.5116027,0.001672856,0.547721982,0.444024682,-0.010863245,0.525402367,0.432394445,-0.020923857,0.507320821,0.43860513,-0.025333166,0.580785036,0.516610265,-0.009013625,0.568886817,0.444910407,-0.017292146,0.551075697,0.415869892,-0.018608602,0.534897029,0.400859118,-0.017501019,0.598202884,0.537047863,-0.021204183,0.594670534,0.480318487,-0.026169645,0.584014833,0.447786391,-0.02416629,0.571215034,0.4218539,-0.020802628
ok_sign,48,1,0.983643293,0.636107743,0.673640609,-2.58E-07,0.598077178,0.651495457,-0.006503493,0.565967262,0.605550826,-0.012820655,0.544701338,0.575411081,-0.021639388,0.536279857,0.543092966,-0.029153725,0.594690979,0.494872123,0.004067342,0.571806669,0.452769995,-0.016824732,0.550026894,0.474318266,-0.035945956,0.538562655,0.506804705,-0.045721855,0.609592199,0.474969625,-0.001863635,0.592579722,0.399943084,-0.01894388,0.567596853,0.392623603,-0.029792678,0.548039913,0.409740061,-0.033005048,0.627474844,0.471515596,-0.011145292,0.616831303,0.389705896,-0.023421815,0.596519768,0.367343187,-0.026425429,0.577950358,0.365680873,-0.02463308,0.645950258,0.485835016,-0.021994416,0.645171285,0.418767869,-0.029836627,0.6329512,0.383256376,-0.030528555,0.616811633,0.361198723,-0.028212322
ok_sign,49,1,0.980667412,0.679650366,0.66160351,-2.65E-07,0.636448085,0.638114333,-0.006151719,0.601198196,0.587445557,-0.012188058,0.57988131,0.549295008,-0.02149694,0.575963974,0.510317743,-0.029974921,0.628141046,0.474529952,0.008885274,0.604979932,0.430456936,-0.013135092,0.587314844,0.453949869,-0.034526449,0.578938723,0.48934564,-0.045738325,0.646032691,0.452918142,0.002531076,0.629302204,0.382932127,-0.013261402,0.60814327,0.371839583,-0.025419882,0.589902043,0.385451049,-0.030410035,0.668161392,0.447666407,-0.007812001,0.658081889,0.367394269,-0.01879598,0.639614701,0.33921057,-0.022834688,0.621106088,0.332657695,-0.022631798,0.691000164,0.460093349,-0.019849002,0.689122558,0.393966287,-0.026585078,0.677734673,0.357304275,-0.026943918,0.66315645,0.334460467,-0.024775973
